NIT,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,INGRESOS OPERACIONALES,GANANCIA (PÉRDIDA),TOTAL ACTIVOS,TOTAL PASIVOS,TOTAL PATRIMONIO,Año de Corte,id_razon_social,id_supervisor
800068234,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,7112,SERVICIOS,$0.05,$0.00,$0.02,$0.01,$0.01,2022,4454,1
830147359,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6810,SERVICIOS,$0.05,$0.00,$0.27,$0.07,$0.20,2022,4455,1
800234953,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4645,COMERCIO,$0.05,$0.00,$0.06,$0.05,$0.01,2022,4456,1
900416733,Costa Atlántica,SUCRE,SINCELEJO-SUCRE,4631,COMERCIO,$0.05,$0.00,$0.01,$0.01,$0.00,2022,4457,1
830103701,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,2920,MANUFACTURA,$0.05,$0.00,$0.07,$0.01,$0.05,2022,4458,1
901315814,Antioquia,ANTIOQUIA,SABANETA -ANTIOQUIA,4723,COMERCIO,$0.05,$0.00,$0.01,$0.00,$0.00,2022,4459,1
900340610,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4321,CONSTRUCCIÓN,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4460,1
800142811,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,2029,MANUFACTURA,$0.05,$0.00,$0.05,$0.02,$0.04,2022,4461,1
800151054,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4290,CONSTRUCCIÓN,$0.05,$0.00,$0.06,$0.04,$0.02,2022,4462,1
891903664,Costa Pacífica,VALLE,TULUA-VALLE,4321,CONSTRUCCIÓN,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4463,1
900494362,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4645,COMERCIO,$0.05,$0.00,$0.01,$0.01,$0.01,2022,4464,1
800181845,Costa Pacífica,VALLE,PALMIRA-VALLE,1090,MANUFACTURA,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4465,1
891200235,Costa Pacífica,NARIÑO,PASTO-NARIÑO,4645,COMERCIO,$0.05,$0.00,$0.01,$0.00,$0.01,2022,4466,1
900471195,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6209,SERVICIOS,$0.05,$0.00,$0.05,$0.05,$0.01,2022,4467,1
890306172,Costa Pacífica,VALLE,CALI-VALLE,6810,SERVICIOS,$0.05,$0.02,$0.19,$0.05,$0.13,2022,4468,1
891300245,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,161,AGROPECUARIO,$0.05,$0.00,$0.05,$0.02,$0.03,2022,4469,1
860511232,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8551,SERVICIOS,$0.05,$0.00,$0.04,$0.03,$0.01,2022,4470,1
900552241,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,125,AGROPECUARIO,$0.05,$0.00,$0.04,$0.03,$0.01,2022,4471,1
900196493,Costa Pacífica,VALLE,ZARZAL-VALLE,8299,SERVICIOS,$0.05,-$0.00,$0.15,$0.05,$0.11,2022,4472,1
900183992,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4771,COMERCIO,$0.05,$0.00,$0.05,$0.03,$0.02,2022,4473,1
860055583,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4659,COMERCIO,$0.05,$0.00,$0.04,$0.03,$0.02,2022,4474,1
900385084,Costa Pacífica,VALLE,YUMBO-VALLE,4690,COMERCIO,$0.05,$0.00,$0.02,$0.02,$0.00,2022,4475,1
830040045,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4653,COMERCIO,$0.05,$0.00,$0.06,$0.04,$0.02,2022,4476,1
860517194,Costa Atlántica,BOLIVAR,TURBACO-BOLIVAR,4111,CONSTRUCCIÓN,$0.05,$0.01,$0.10,$0.04,$0.06,2022,4477,1
890905047,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,7010,SERVICIOS,$0.05,$0.00,$0.28,$0.02,$0.26,2022,4478,1
800237432,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7820,SERVICIOS,$0.05,$0.00,$0.01,$0.01,$0.00,2022,4479,1
900880839,Costa Pacífica,VALLE,CALI-VALLE,4711,COMERCIO,$0.05,$0.00,$0.01,$0.00,$0.00,2022,4480,1
890402766,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,5511,SERVICIOS,$0.05,$0.02,$0.10,$0.05,$0.05,2022,4481,1
900058810,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,1811,MANUFACTURA,$0.05,$0.01,$0.04,$0.02,$0.02,2022,4482,1
900204617,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,8621,SERVICIOS,$0.05,$0.00,$0.03,$0.01,$0.02,2022,4483,2
900335259,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,6499,SERVICIOS,$0.05,$0.00,$0.19,$0.12,$0.07,2022,4484,1
860536195,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,125,AGROPECUARIO,$0.05,$0.00,$0.02,$0.01,$0.01,2022,4485,1
900566365,Centro - Oriente,SANTANDER,FLORIDABLANCA-SANTANDER,1084,MANUFACTURA,$0.05,$0.00,$0.01,$0.01,$0.00,2022,4486,1
900268802,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,126,AGROPECUARIO,$0.05,$0.02,$0.06,$0.02,$0.04,2022,4487,1
830511769,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6190,SERVICIOS,$0.05,$0.04,$0.07,$0.02,$0.05,2022,4488,1
830013360,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8010,SERVICIOS,$0.05,$0.00,$0.03,$0.01,$0.02,2022,4489,5
804002840,Centro - Oriente,SANTANDER,PIEDECUESTA-SANTANDER,4220,CONSTRUCCIÓN,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4490,1
901374981,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4791,COMERCIO,$0.05,$0.00,$0.02,$0.01,$0.01,2022,4491,1
830118415,Bogotá - Cundinamarca,CUNDINAMARCA,CAJICA-CUNDINAMARCA,4620,COMERCIO,$0.05,$0.00,$0.01,$0.01,$0.00,2022,4492,1
811008298,Antioquia,ANTIOQUIA,SABANETA -ANTIOQUIA,4530,COMERCIO,$0.05,$0.00,$0.03,$0.03,$0.01,2022,4493,1
807004655,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,4632,COMERCIO,$0.05,$0.00,$0.04,$0.03,$0.01,2022,4494,1
900583497,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1410,MANUFACTURA,$0.05,$0.00,$0.02,$0.01,$0.01,2022,4495,1
805017506,Costa Pacífica,VALLE,CALI-VALLE,4773,COMERCIO,$0.05,$0.00,$0.01,$0.00,$0.01,2022,4496,1
890310455,Costa Pacífica,VALLE,CALI-VALLE,9603,SERVICIOS,$0.05,$0.00,$0.06,$0.02,$0.05,2022,4497,1
800180264,Costa Atlántica,CESAR,VALLEDUPAR-CESAR,4111,CONSTRUCCIÓN,$0.05,$0.00,$0.08,$0.05,$0.03,2022,4498,1
811042064,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,8610,SERVICIOS,$0.05,$0.01,$0.03,$0.02,$0.02,2022,4499,2
900212145,Otros,META,VILLAVICENCIO-META,4663,COMERCIO,$0.05,$0.00,$0.02,$0.00,$0.01,2022,4500,1
900538988,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4220,CONSTRUCCIÓN,$0.05,$0.00,$0.06,$0.04,$0.02,2022,4501,1
860070078,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4659,COMERCIO,$0.05,$0.00,$0.06,$0.03,$0.03,2022,4502,1
830092830,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,2599,MANUFACTURA,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4503,1
830106586,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8010,SERVICIOS,$0.05,$0.00,$0.01,$0.01,$0.01,2022,4504,5
890323635,Costa Pacífica,VALLE,CALI-VALLE,4690,COMERCIO,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4505,1
800177215,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,$0.05,$0.00,$0.04,$0.02,$0.02,2022,4506,1
900363493,Costa Pacífica,VALLE,CALI-VALLE,4631,COMERCIO,$0.05,$0.00,$0.03,$0.01,$0.01,2022,4507,1
830508667,Costa Pacífica,CAUCA,VILLA-RICA-CAUCA-CAUCA,124,AGROPECUARIO,$0.05,$0.03,$0.16,$0.06,$0.10,2022,4508,1
816003858,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,3512,SERVICIOS,$0.05,$0.02,$0.14,$0.03,$0.12,2022,4509,1
800195190,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1082,MANUFACTURA,$0.05,-$0.01,$0.06,$0.06,-$0.01,2022,4510,1
890328485,Costa Pacífica,VALLE,YUMBO-VALLE,4742,COMERCIO,$0.05,$0.00,$0.04,$0.04,$0.01,2022,4511,1
805020245,Costa Pacífica,VALLE,CALI-VALLE,4732,COMERCIO,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4512,1
900575605,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6493,SERVICIOS,$0.05,$0.00,$0.01,$0.01,$0.01,2022,4513,1
890916988,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1811,MANUFACTURA,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4514,1
900467439,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,6810,SERVICIOS,$0.05,$0.04,$0.07,$0.00,$0.06,2022,4515,1
900267064,Costa Atlántica,MAGDALENA,SANTA MARTA-MAGDALENA,8610,SERVICIOS,$0.05,$0.00,$0.04,$0.01,$0.03,2022,4516,2
800193425,Otros,PUTUMAYO,MOCOA-PUTUMAYO,4511,COMERCIO,$0.05,$0.00,$0.02,$0.00,$0.02,2022,4517,1
817000639,Costa Pacífica,VALLE,JAMUNDI-VALLE,4290,CONSTRUCCIÓN,$0.05,-$0.00,$0.03,$0.02,$0.01,2022,4518,1
800153970,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4641,COMERCIO,$0.05,$0.00,$0.04,$0.03,$0.01,2022,4519,1
900550254,Costa Pacífica,VALLE,CALI-VALLE,8610,SERVICIOS,$0.05,$0.00,$0.04,$0.03,$0.01,2022,4520,2
900730037,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,510,MINERO,$0.05,$0.01,$0.05,$0.03,$0.02,2022,4521,1
800160435,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,125,AGROPECUARIO,$0.05,$0.00,$0.01,$0.01,$0.00,2022,4522,1
900011106,Antioquia,ANTIOQUIA,SANTUARIO-ANTIOQUIA-ANTIOQUIA,145,AGROPECUARIO,$0.05,$0.00,$0.02,$0.02,$0.01,2022,4523,1
900901001,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,2023,MANUFACTURA,$0.05,$0.00,$0.02,$0.01,$0.01,2022,4524,1
900038616,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6820,SERVICIOS,$0.05,-$0.00,$0.03,$0.03,$0.00,2022,4525,1
900331740,Costa Atlántica,CORDOBA,MONTERIA-CORDOBA,4541,COMERCIO,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4526,1
860506688,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,$0.05,$0.00,$0.50,$0.24,$0.26,2022,4527,1
860523795,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4649,COMERCIO,$0.05,$0.00,$0.02,$0.01,$0.01,2022,4528,1
900084363,Bogotá - Cundinamarca,CUNDINAMARCA,COTA -CUNDINAMARCA,4669,COMERCIO,$0.05,$0.00,$0.04,$0.03,$0.01,2022,4529,1
890927404,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,3290,MANUFACTURA,$0.05,$0.00,$0.02,$0.01,$0.00,2022,4530,1
860001978,Bogotá - Cundinamarca,CUNDINAMARCA,CAJICA-CUNDINAMARCA,4664,COMERCIO,$0.05,$0.00,$0.04,$0.02,$0.02,2022,4531,1
900488961,Eje Cafetero,QUINDIO,ARMENIA-QUINDIO,1089,MANUFACTURA,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4532,1
900835924,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4732,COMERCIO,$0.05,$0.00,$0.01,$0.01,$0.00,2022,4533,1
830069989,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8010,SERVICIOS,$0.05,$0.00,$0.02,$0.01,$0.01,2022,4534,5
900772402,Antioquia,ANTIOQUIA,LA-ESTRELLA -ANTIOQUIA,1011,MANUFACTURA,$0.05,$0.00,$0.01,$0.01,$0.00,2022,4535,1
800174162,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7320,SERVICIOS,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4536,1
900580322,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,4111,CONSTRUCCIÓN,$0.05,$0.02,$0.09,$0.08,$0.01,2022,4537,1
800219290,Antioquia,ANTIOQUIA,SABANETA -ANTIOQUIA,1811,MANUFACTURA,$0.05,$0.00,$0.06,$0.05,$0.02,2022,4538,1
900601052,Costa Atlántica,CESAR,VALLEDUPAR-CESAR,8610,SERVICIOS,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4539,2
890305773,Costa Pacífica,VALLE,CALI-VALLE,9312,SERVICIOS,$0.05,$0.00,$0.03,$0.03,$0.00,2022,4540,1
800064126,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1081,MANUFACTURA,$0.05,$0.00,$0.02,$0.01,$0.01,2022,4541,1
901044272,Bogotá - Cundinamarca,CUNDINAMARCA,TENJO -CUNDINAMARCA,1104,MANUFACTURA,$0.05,$0.00,$0.02,$0.01,$0.01,2022,4542,1
900868270,Bogotá - Cundinamarca,CUNDINAMARCA,TENJO -CUNDINAMARCA,4690,COMERCIO,$0.05,$0.00,$0.03,$0.03,$0.00,2022,4543,1
900436301,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,$0.05,-$0.00,$0.03,$0.03,$0.00,2022,4544,1
890206034,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,4220,CONSTRUCCIÓN,$0.05,$0.00,$0.06,$0.03,$0.02,2022,4545,1
900886644,Costa Pacífica,VALLE,CALI-VALLE,4645,COMERCIO,$0.05,$0.01,$0.04,$0.01,$0.03,2022,4546,1
900193357,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4669,COMERCIO,$0.05,-$0.00,$0.03,$0.02,$0.01,2022,4547,1
800006583,Costa Pacífica,VALLE,CALI-VALLE,4669,COMERCIO,$0.05,$0.00,$0.06,$0.01,$0.05,2022,4548,1
860040585,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,5229,SERVICIOS,$0.05,$0.01,$0.03,$0.02,$0.01,2022,4549,1
901216768,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6499,SERVICIOS,$0.05,-$0.17,$0.36,$0.21,$0.15,2022,4550,1
830036311,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6810,SERVICIOS,$0.05,$0.04,$0.14,$0.00,$0.14,2022,4551,1
901271143,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,7010,SERVICIOS,$0.05,-$0.00,$0.07,$0.04,$0.03,2022,4552,1
860052601,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4664,COMERCIO,$0.05,$0.00,$0.04,$0.02,$0.02,2022,4553,1
900959683,Costa Atlántica,MAGDALENA,SITIONUEVO-MAGDALENA,1090,MANUFACTURA,$0.05,$0.00,$0.05,$0.04,$0.01,2022,4554,1
900163926,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,6311,SERVICIOS,$0.05,$0.01,$0.04,$0.02,$0.02,2022,4555,1
800032970,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6494,SERVICIOS,$0.05,$0.03,$0.65,$0.12,$0.53,2022,4556,1
890929289,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,4632,COMERCIO,$0.05,$0.00,$0.02,$0.01,$0.00,2022,4557,1
901439493,Eje Cafetero,QUINDIO,ARMENIA-QUINDIO,4541,COMERCIO,$0.05,$0.00,$0.04,$0.03,$0.00,2022,4558,1
890903357,Antioquia,ANTIOQUIA,SABANETA -ANTIOQUIA,510,MINERO,$0.05,-$0.00,$0.06,$0.06,$0.00,2022,4559,1
806014415,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,5611,SERVICIOS,$0.05,$0.00,$0.01,$0.01,$0.00,2022,4560,1
900318997,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,811,MINERO,$0.05,$0.01,$0.04,$0.02,$0.02,2022,4561,1
900266988,Bogotá - Cundinamarca,CUNDINAMARCA,TOCANCIPA -CUNDINAMARCA,2410,MANUFACTURA,$0.05,$0.00,$0.02,$0.02,$0.00,2022,4562,1
860024862,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4659,COMERCIO,$0.05,$0.01,$0.04,$0.01,$0.03,2022,4563,1
830040574,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,3250,MANUFACTURA,$0.05,$0.01,$0.04,$0.01,$0.03,2022,4564,1
806016920,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,8610,SERVICIOS,$0.05,$0.00,$0.04,$0.03,$0.01,2022,4565,2
900490148,Bogotá - Cundinamarca,CUNDINAMARCA,MOSQUERA -CUNDINAMARCA,2221,MANUFACTURA,$0.05,$0.00,$0.02,$0.02,$0.00,2022,4566,1
800133177,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6810,SERVICIOS,$0.05,$0.03,$0.34,$0.06,$0.27,2022,4567,1
830039391,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4731,COMERCIO,$0.05,$0.00,$0.04,$0.02,$0.02,2022,4568,1
830098143,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA -CUNDINAMARCA,2229,MANUFACTURA,$0.05,$0.00,$0.04,$0.03,$0.01,2022,4569,1
900217784,Bogotá - Cundinamarca,CUNDINAMARCA,TOCANCIPA -CUNDINAMARCA,5224,SERVICIOS,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4570,1
830113608,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6810,SERVICIOS,$0.05,-$0.08,$1.51,$0.84,$0.66,2022,4571,1
830053998,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4321,CONSTRUCCIÓN,$0.05,$0.00,$0.06,$0.04,$0.02,2022,4572,1
900493277,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,2229,MANUFACTURA,$0.05,-$0.00,$0.06,$0.05,$0.02,2022,4573,1
860518299,Bogotá - Cundinamarca,CUNDINAMARCA,COTA -CUNDINAMARCA,4659,COMERCIO,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4574,1
800224148,Bogotá - Cundinamarca,CUNDINAMARCA,ZIPAQUIRA -CUNDINAMARCA,4653,COMERCIO,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4575,1
900148265,Otros,META,VILLAVICENCIO-META,8610,SERVICIOS,$0.05,$0.01,$0.06,$0.02,$0.04,2022,4576,2
860026213,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,141,AGROPECUARIO,$0.05,$0.04,$0.05,$0.00,$0.04,2022,4577,1
890319494,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7320,SERVICIOS,$0.05,$0.00,$0.05,$0.02,$0.02,2022,4578,1
800176428,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,4620,COMERCIO,$0.05,-$0.00,$0.02,$0.01,$0.01,2022,4579,1
830080396,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4645,COMERCIO,$0.05,$0.00,$0.02,$0.02,$0.00,2022,4580,1
800193989,Costa Atlántica,LA GUAJIRA,RIOHACHA-LA GUAJIRA,8610,SERVICIOS,$0.05,$0.00,$0.04,$0.01,$0.03,2022,4581,2
900550459,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8299,SERVICIOS,$0.05,$0.00,$0.02,$0.01,$0.01,2022,4582,1
900798269,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,5511,SERVICIOS,$0.05,$0.00,$0.01,$0.01,$0.00,2022,4583,1
900256370,Centro - Oriente,SANTANDER,GIRON-SANTANDER,4663,COMERCIO,$0.05,$0.00,$0.01,$0.01,$0.01,2022,4584,1
816005003,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,8621,SERVICIOS,$0.05,$0.00,$0.05,$0.01,$0.04,2022,4585,2
817001532,Costa Pacífica,CAUCA,SANTANDER-DE-QUILICHAO-CAUCA,1101,MANUFACTURA,$0.05,$0.00,$0.07,$0.06,$0.01,2022,4586,1
804005810,Centro - Oriente,SANTANDER,GIRON-SANTANDER,7111,SERVICIOS,$0.05,-$0.00,$0.06,$0.06,$0.01,2022,4587,1
800137224,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4664,COMERCIO,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4588,1
800223938,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4663,COMERCIO,$0.05,$0.00,$0.01,$0.01,$0.01,2022,4589,1
890908711,Antioquia,ANTIOQUIA,SABANETA -ANTIOQUIA,2011,MANUFACTURA,$0.05,$0.00,$0.02,$0.00,$0.01,2022,4590,1
900976977,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4645,COMERCIO,$0.05,-$0.00,$0.08,$0.03,$0.05,2022,4591,1
860531849,Bogotá - Cundinamarca,CUNDINAMARCA,TENJO -CUNDINAMARCA,2229,MANUFACTURA,$0.05,$0.00,$0.06,$0.04,$0.02,2022,4592,1
900919800,Costa Pacífica,VALLE,CALI-VALLE,1031,MANUFACTURA,$0.05,$0.01,$0.02,$0.02,$0.00,2022,4593,1
830071113,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA -CUNDINAMARCA,2023,MANUFACTURA,$0.05,$0.01,$0.04,$0.02,$0.02,2022,4594,1
900087044,Centro - Oriente,SANTANDER,FLORIDABLANCA-SANTANDER,1011,MANUFACTURA,$0.05,$0.01,$0.07,$0.02,$0.05,2022,4595,1
800070965,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6613,SERVICIOS,$0.05,$0.04,$0.25,$0.02,$0.24,2022,4596,1
900033883,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA -CUNDINAMARCA,4664,COMERCIO,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4597,1
890700863,Otros,TOLIMA,IBAGUE-TOLIMA,9312,SERVICIOS,$0.05,$0.00,$0.05,$0.02,$0.03,2022,4598,1
900536846,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6421,SERVICIOS,$0.05,$0.02,$0.07,$0.01,$0.05,2022,4599,1
817000019,Costa Pacífica,CAUCA,SANTANDER-DE-QUILICHAO-CAUCA,2392,MANUFACTURA,$0.05,$0.00,$0.06,$0.03,$0.03,2022,4600,1
830126461,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7112,SERVICIOS,$0.05,$0.01,$0.17,$0.14,$0.04,2022,4601,1
900044844,Bogotá - Cundinamarca,CUNDINAMARCA,MOSQUERA -CUNDINAMARCA,1921,MANUFACTURA,$0.05,-$0.00,$0.05,$0.04,$0.01,2022,4602,1
900300996,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4645,COMERCIO,$0.05,$0.00,$0.02,$0.00,$0.02,2022,4603,1
900186691,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,9200,SERVICIOS,$0.05,$0.00,$0.01,$0.00,$0.00,2022,4604,1
860016695,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,2022,MANUFACTURA,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4605,1
900156781,Otros,META,ACACIAS-META-META,4290,CONSTRUCCIÓN,$0.05,$0.00,$0.03,$0.02,$0.01,2022,4606,1
891855089,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7020,SERVICIOS,$0.05,$0.04,$0.28,$0.03,$0.25,2022,4607,1
900182346,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,910,MINERO,$0.05,-$0.00,$0.07,$0.07,$0.00,2022,4608,1
800083827,Costa Pacífica,VALLE,JAMUNDI-VALLE,4620,COMERCIO,$0.05,$0.00,$0.02,$0.01,$0.01,2022,4609,1
811037554,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4290,CONSTRUCCIÓN,$0.05,$0.00,$0.02,$0.01,$0.01,2022,4610,1
807003438,Centro - Oriente,NORTE DE SANTANDER,LOS PATIOS-NORTE DE SANTANDER,145,AGROPECUARIO,$0.05,$0.01,$0.03,$0.01,$0.02,2022,4611,1
800227956,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1410,MANUFACTURA,$0.05,$0.00,$0.03,$0.03,$0.00,2022,4612,1
